dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
24320,7711960,7523606,7511719,7712086,7523605,7511721,7710379,7523600,7511712,7711933,7523614,7511728,7710170,7523600,7511720,7710728,7523598,7511720,7710298,7523606,7511712,7711204,7523608,7511718,7711014,7523604,7511725,7712580,7523598,7511728
24576,7730778,7549816,7538280,7728950,7549832,7538281,7728428,7549822,7538275,7728809,7549820,7538293,7730396,7549832,7538280,7730202,7549826,7538286,7729490,7549832,7538294,7727537,7549824,7538294,7728526,7549826,7538281,7730053,7549832,7538301
24832,7748195,7576068,7564863,7745714,7576066,7564863,7748693,7576064,7564871,7746988,7576066,7564876,7746551,7576066,7564870,7748031,7576064,7564871,7750626,7576066,7564871,7746767,7576068,7564867,7747913,7576060,7564874,7746065,7576060,7564862
25088,7764370,7602278,7591424,7766339,7602284,7591426,7765432,7602291,7591432,7765205,7602292,7591429,7764352,7602281,7591422,7766774,7602296,7591429,7766757,7602294,7591420,7764364,7602290,7591427,7766276,7602290,7591423,7765169,7602288,7591433
25344,7782596,7628452,7617955,7783789,7628458,7617948,7783664,7628462,7617946,7782476,7628454,7617952,7782018,7628464,7617944,7782523,7628466,7617942,7782430,7628456,7617936,7784734,7628454,7617936,7782743,7628466,7617947,7783308,7628456,7617938
25600,7802018,7654667,7644488,7803072,7654674,7644494,7801642,7654689,7644502,7802980,7654681,7644502,7801290,7654680,7644490,7803420,7654671,7644502,7801912,7654681,7644500,7802653,7654674,7644511,7803590,7654672,7644494,7801814,7654673,7644502
25856,7820352,7680917,7671062,7819398,7680915,7671067,7818756,7680901,7671060,7820405,7680902,7671054,7821287,7680907,7671056,7821204,7680910,7671070,7817924,7680908,7671064,7819621,7680903,7671065,7820422,7680914,7671067,7821661,7680890,7671063
26112,7838136,7707138,7697637,7838724,7707136,7697620,7838562,7707130,7697640,7838622,7707138,7697638,7838486,7707138,7697635,7839456,7707146,7697629,7839262,7707130,7697629,7837910,7707136,7697635,7838888,7707136,7697636,7838049,7707148,7697635
26368,7856546,7733352,7724187,7858115,7733354,7724189,7855280,7733352,7724189,7855577,7733358,7724188,7855523,7733356,7724193,7855368,7733356,7724188,7856106,7733350,7724195,7856020,7733358,7724195,7855636,7733360,7724190,7855742,7733362,7724195
26624,7875321,7759554,7750712,7871240,7759550,7750724,7874934,7759543,7750716,7873184,7759545,7750716,7875407,7759534,7750714,7873819,7759536,7750714,7875085,7759548,7750714,7875376,7759526,7750708,7876381,7759543,7750716,7873861,7759547,7750706
26880,7892946,7785754,7777258,7892783,7785758,7777264,7893218,7785754,7777258,7893792,7785752,7777256,7892260,7785760,7777262,7891704,7785754,7777254,7893432,7785762,7777272,7893778,7785758,7777258,7892634,7785754,7777262,7893670,7785762,7777262
27136,7910026,7811979,7803826,7910696,7811979,7803834,7912412,7811989,7803824,7909388,7811984,7803834,7911581,7811974,7803838,7911418,7811983,7803832,7910550,7811984,7803828,7908739,7811996,7803840,7912136,7811991,7803834,7912085,7811996,7803834
27392,7929521,7838203,7830386,7929514,7838207,7830390,7928042,7838209,7830376,7930472,7838204,7830384,7929184,7838193,7830388,7927892,7838206,7830376,7927902,7838200,7830382,7930044,7838200,7830380,7929744,7838201,7830386,7928866,7838211,7830388
27648,7947269,7864386,7856906,7946776,7864390,7856904,7946421,7864394,7856906,7947684,7864390,7856900,7946614,7864378,7856896,7948369,7864386,7856910,7945014,7864396,7856908,7946869,7864388,7856906,7948872,7864392,7856902,7945986,7864388,7856896
27904,7966871,7890607,7883446,7965504,7890602,7883442,7963402,7890602,7883452,7965531,7890594,7883466,7965570,7890600,7883443,7965997,7890595,7883452,7965668,7890607,7883452,7965102,7890614,7883460,7966292,7890598,7883442,7965654,7890602,7883445
28160,7980386,7916830,7910024,7983281,7916843,7910022,7983400,7916839,7910012,7984568,7916828,7910012,7984306,7916839,7910028,7979687,7916824,7910020,7981914,7916834,7910028,7984698,7916824,7910020,7983953,7916818,7910012,7982226,7916835,7910016
